"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"SHAVELSON R.J.; BLOCK J.H.; RAVITCH M.M.","SHAVELSON, RICHARD J. (35613093400); BLOCK, JAMES H. (25953851700); RAVITCH, MICHAEL M. (7101760869)","35613093400; 25953851700; 7101760869","CRITERION‐REFERENCED TESTING: COMMENTS ON RELIABILITY","1972","Journal of Educational Measurement","9","2","","133","137","4","13","10.1111/j.1745-3984.1972.tb00768.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84915074740&doi=10.1111%2fj.1745-3984.1972.tb00768.x&partnerID=40&md5=03eccfbb99063a29db8bcc99a42277cc","Currently there is concern among some educators regarding the reliability of criterion‐referenced (CR) measures. In this comment, a recent attempt to develop a theory of reliability for CR measures is examined, and some considerations for determining the reliability of CR measures are discussed. Conventional reliability statistics (e.g., coefficient alpha, standard error of measurement) are found appropriate for CR measures satisfying the assumptions of the measurement model underlying classical test theory. For measures with underlying multidimensional traits, conventional reliability statistics may be used at the homogeneous subscale level. When the confidence interval about a student's “below criterion score” includes the criterion, additional evidence about the student should be obtained. Two‐stage sequential testing is suggested as one method for acquiring additional evidence. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84915074740"
"DARLINGTON R.B.","DARLINGTON, RICHARD B. (59025395800)","59025395800","ANOTHER LOOK AT “CULTURAL FAIRNESS”","1971","Journal of Educational Measurement","8","2","","71","82","11","115","10.1111/j.1745-3984.1971.tb00908.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993755560&doi=10.1111%2fj.1745-3984.1971.tb00908.x&partnerID=40&md5=f22908d23144d09e95ee723e0bf3a8c6","Four definitions of “cultural fairness” are examined and found to be not only mutually contradictory (for reasons which are explained), but all based on the false view that optimum treatment of cultural factors in test construction or test selection can be reduced to completely mechanical procedures. If a conflict arises between the two goals of maximizing a test's validity and minimizing the test's discrimination against certain cultural groups, then a subjective, policy‐level decision must be made concerning the relative importance of the two goals. The terms in which this judgment should be made are described, and methods are described for entering the result of this judgment into mechanical procedures for constructing a “culturally optimum” test. Such a test will not necessarily fit any of the four definitions of “cultural fairness.” Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84993755560"
"MERWIN J.C.","MERWIN, JACK C. (25952951500)","25952951500","EDUCATIONAL MEASUREMENT OF WHAT CHARACTERISTIC OF WHOM (OR WHAT) BY WHOM AND WHY","1973","Journal of Educational Measurement","10","1","","1","5","4","1","10.1111/j.1745-3984.1973.tb00774.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846900577&doi=10.1111%2fj.1745-3984.1973.tb00774.x&partnerID=40&md5=103a3e4d9c09fadc1f958675c9c1d686","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-33846900577"
"LIVINGSTON S.A.","LIVINGSTON, SAMUEL A. (35864363200)","35864363200","REPLY TO SHAVELSON, BLOCK, AND RAVITCH'S “CRITERION‐REFERENCED TESTING: COMMENTS ON RELIABILITY”","1972","Journal of Educational Measurement","9","2","","139","140","1","6","10.1111/j.1745-3984.1972.tb00769.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987200471&doi=10.1111%2fj.1745-3984.1972.tb00769.x&partnerID=40&md5=0da81441ec44ea6f283d62d7bd1c22ee","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987200471"
"MULLER D.; CALHOUN E.; ORLING R.","MULLER, DOUGLAS (7403361856); CALHOUN, EMORY (57195044164); ORLING, ROBERT (57195040145)","7403361856; 57195044164; 57195040145","TEST RELIABILITY AS A FUNCTION OF ANSWER SHEET MODE","1972","Journal of Educational Measurement","9","4","","321","324","3","4","10.1111/j.1745-3984.1972.tb00964.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013342959&doi=10.1111%2fj.1745-3984.1972.tb00964.x&partnerID=40&md5=ea17be611760a2e6885f427bc38b40e7","The purpose of this study was to examine the effect of using separate, machine scorable answer sheets on the number of marking errors made by third‐, fourth‐, and sixth‐grade students. Half of the Ss at each grade level answered in the test booklet (AIB), and half answered on separate answer sheets (SAS). The number of marking errors for the SAS group was approximately three times as great as for the AIB group at each grade level. This indicates that test standardization information must specify the answer sheet mode used to collect normative data. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85013342959"
"LIVINGSTON S.A.","LIVINGSTON, SAMUEL A. (35864363200)","35864363200","A REPLY TO HARRIS “AN INTERPRETATION OF LIVINGSTON'S RELIABILITY COEFFICIENT FOR CRITERION‐REFERENCED TESTS”","1972","Journal of Educational Measurement","9","1","","31","31","0","20","10.1111/j.1745-3984.1972.tb00758.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973770339&doi=10.1111%2fj.1745-3984.1972.tb00758.x&partnerID=40&md5=3378a3ff4234393f853552bb2835e862","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973770339"
"McMORRIS R.F.","McMORRIS, ROBERT F. (6603270899)","6603270899","EVIDENCE ON THE QUALITY OF SEVERAL APPROXIMATIONS FOR COMMONLY USED MEASUREMENT STATISTICS","1972","Journal of Educational Measurement","9","2","","113","122","9","4","10.1111/j.1745-3984.1972.tb00766.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972720694&doi=10.1111%2fj.1745-3984.1972.tb00766.x&partnerID=40&md5=6abf75ca1db96eed82ae54790ec23745","What is the extent of error likely with each of several approximations for the standard deviation, internal consistency reliability, and the standard error of measurement? To help answer this question, approximations were compared with exact statistics obtained on 85 different classroom tests constructed and administered by professors in a variety of fields; means and standard deviations of the resulting differences supported the use of approximations in practical situations. Results of this analysis (1) suggest a greater number of alternative formulas that might be employed, and (2) provide additional information concerning the accuracy of approximations with non‐normal distributions. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84972720694"
"RAMSEYER G.C.; CASHEN V.M.","RAMSEYER, GARY C. (6701707519); CASHEN, VALJEAN M. (6506395259)","6701707519; 6506395259","THE EFFECT OF PRACTICE SESSIONS ON THE USE OF SEPARATE ANSWER SHEETS BY FIRST AND SECOND GRADERS","1971","Journal of Educational Measurement","8","3","","177","181","4","8","10.1111/j.1745-3984.1971.tb00922.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952185621&doi=10.1111%2fj.1745-3984.1971.tb00922.x&partnerID=40&md5=2fb2426abb7fed3a517f0ef4bddc1a71","The purpose of this study was to determine the effect of formal practice sessions on the ability of first and second graders to use separate answer sheets on the California Test of Mental Maturity. The Ss were all 79 pupils enrolled in these grades at one elementary school. Academically, these Ss were above average. Through the use of a counterbalanced design, the CTMM was administered twice to all Ss; once employing the usual answer marking format contained in the test booklet and once employing a separate answer sheet preceded by a formal practice session. Significant mean raw score differences between formats of 10.30 and 7.19 were obtained for Ss in grades one and two respectively in favor of the booklet format. Accuracy scores, which removed the effect of speed from raw score performances, were also analyzed and the results confirmed the superiority of the booklet format. It was concluded that even with prior practice sessions, above average pupils in grades one and two are unable to utilize separate answer sheets in an effective manner. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84952185621"
"McMORRIS R.F.; BROWN J.A.; SNYDER G.W.; PRUZEK R.M.","McMORRIS, ROBERT F. (6603270899); BROWN, JAMES A. (57195041924); SNYDER, GERALD W. (57195040427); PRUZEK, ROBERT M. (6603082283)","6603270899; 57195041924; 57195040427; 6603082283","EFFECTS OF VIOLATING ITEM CONSTRUCTION PRINCIPLES","1972","Journal of Educational Measurement","9","4","","287","295","8","22","10.1111/j.1745-3984.1972.tb00960.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994941249&doi=10.1111%2fj.1745-3984.1972.tb00960.x&partnerID=40&md5=152c8ca6c7c204a19164b5b409f16c76","Two forms of a social studies achievement test were constructed with half the items for each form containing a cue, grammar, or length fault. Faults were found to make the items easier, which was supported by confidence intervals for the differences. However, validity coefficients with achievement and intelligence criteria, as well as the reliability coefficients, were virtually unchanged. The results agreed with those of Dunn and Goldstein (1959), even though the methodology differed. A suggested measure of test‐wiseness for groups is presented. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84994941249"
"EBEL R.L.","EBEL, ROBERT L. (16050366400)","16050366400","EVALUATION AND EDUCATIONAL OBJECTIVES","1973","Journal of Educational Measurement","10","4","","273","279","6","7","10.1111/j.1745-3984.1973.tb00804.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973768062&doi=10.1111%2fj.1745-3984.1973.tb00804.x&partnerID=40&md5=06d72dc26115acfdcff964bf9bfc6e4e","The propositions advanced and defended in this article are: (1) that it is more urgent for educators to reach agreement on their general purposes and goals than to specify in detail the outcomes they seek; (2) that insistance on detailed statements of educational objectives is questionable; (3) that teachers should be more concerned with developing a pupil's cognitive resources than with changing his behavior; (4) that criterion‐referenced measures should supplement, not supplant norm‐referenced measures; and (5) that conventional test statistics are appropriate for criterion‐referenced tests if they are based on appropriate test responses. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84973768062"
